[15:21:36] [info] AXIS: Creating Window Axis Engine (1280, 720)
[15:21:36] [trace] AXIS: Storing underlying OS video mode: 1920x1080@60Hz (r8g8b8)
[15:21:36] [info] AXIS: OpenGL Info:
[15:22:20] [info] APP: Frame rate: 52.894268
[15:22:20] [info] APP: Frame rate: 65.94817
[15:22:20] [info] APP: Frame rate: 61.03469
[15:22:20] [info] APP: Frame rate: 54.431892
[15:22:20] [info] APP: Frame rate: 68.21337
[15:22:20] [info] APP: Frame rate: 59.946033
[15:22:20] [info] APP: Frame rate: 58.073547
[15:22:20] [info] APP: Frame rate: 63.228172
[15:22:20] [info] APP: Frame rate: 60.36012
[15:22:20] [info] APP: Frame rate: 58.684574
[15:22:20] [info] APP: Frame rate: 57.236683
[15:22:20] [info] APP: Frame rate: 63.396374
[15:22:20] [info] APP: Frame rate: 59.61883
[15:22:20] [info] APP: Frame rate: 60.47151
[15:22:20] [info] APP: Frame rate: 59.79562
[15:22:20] [info] APP: Frame rate: 60.949547
[15:22:20] [info] APP: Frame rate: 53.619144
[15:22:20] [info] APP: Frame rate: 61.134327
[15:22:20] [info] APP: Frame rate: 66.77127
[15:22:20] [info] APP: Frame rate: 58.922005
[15:22:20] [info] APP: Frame rate: 60.9779
[15:22:20] [info] APP: Frame rate: 58.77668
[15:22:20] [info] APP: Frame rate: 50.267307
[15:22:20] [info] APP: Frame rate: 74.1987
[15:22:20] [info] APP: Frame rate: 60.249138
[15:22:20] [info] APP: Frame rate: 59.01486
[15:22:20] [info] APP: Frame rate: 57.538193
[15:22:21] [info] APP: Frame rate: 65.17752
[15:22:21] [info] APP: Frame rate: 48.491306
[15:22:21] [info] APP: Frame rate: 73.470856
[15:22:21] [info] APP: Frame rate: 53.509697
[15:22:21] [info] APP: Frame rate: 64.39302
[15:22:21] [info] APP: Frame rate: 64.7909
[15:22:21] [info] APP: Frame rate: 64.31403
[15:22:21] [info] APP: Frame rate: 57.90678
[15:22:21] [info] APP: Frame rate: 46.56199
[15:22:21] [info] APP: Frame rate: 86.203224
[15:22:21] [info] APP: Frame rate: 54.864796
[15:22:21] [info] APP: Frame rate: 64.2195
[15:22:21] [info] APP: Frame rate: 61.565056
[15:22:21] [info] APP: Frame rate: 60.808167
[15:22:21] [info] APP: Frame rate: 58.11217
[15:22:21] [info] APP: Frame rate: 59.29518
[15:22:21] [info] APP: Frame rate: 59.375763
[15:22:21] [info] APP: Frame rate: 58.383965
[15:22:21] [info] APP: Frame rate: 59.121334
[15:22:21] [info] APP: Frame rate: 59.09468
[15:22:21] [info] APP: Frame rate: 65.98138
[15:22:21] [info] APP: Frame rate: 52.58656
[15:22:21] [info] APP: Frame rate: 61.987232
[15:22:21] [info] APP: Frame rate: 64.14094
[15:22:21] [info] APP: Frame rate: 63.488495
[15:22:21] [info] APP: Frame rate: 59.64596
[15:22:21] [info] APP: Frame rate: 59.214817
[15:22:21] [info] APP: Frame rate: 60.68148
[15:22:21] [info] APP: Frame rate: 59.08136
[15:22:21] [info] APP: Frame rate: 62.252197
[15:22:21] [info] APP: Frame rate: 59.456566
[15:22:21] [info] APP: Frame rate: 59.89125
[15:22:21] [info] APP: Frame rate: 54.150795
[15:22:21] [info] APP: Frame rate: 62.148888
[15:22:21] [info] APP: Frame rate: 57.13688
[15:22:21] [info] APP: Frame rate: 58.553497
[15:22:21] [info] APP: Frame rate: 70.22341
[15:22:21] [info] APP: Frame rate: 53.729042
[15:22:21] [info] APP: Frame rate: 68.44491
[15:22:21] [info] APP: Frame rate: 59.06805
[15:22:21] [info] APP: Frame rate: 61.162857
[15:22:21] [info] APP: Frame rate: 61.105827
[15:22:21] [info] APP: Frame rate: 58.54042
[15:22:21] [info] APP: Frame rate: 60.207626
[15:22:21] [info] APP: Frame rate: 61.406418
[15:22:21] [info] APP: Frame rate: 51.63364
[15:22:21] [info] APP: Frame rate: 64.72691
[15:22:21] [info] APP: Frame rate: 57.26169
[15:22:21] [info] APP: Frame rate: 67.71997
[15:22:21] [info] APP: Frame rate: 54.341625
[15:22:21] [info] APP: Frame rate: 69.68208
[15:22:21] [info] APP: Frame rate: 58.52735
[15:22:21] [info] APP: Frame rate: 60.17998
[15:22:21] [info] APP: Frame rate: 59.87757
[15:22:21] [info] APP: Frame rate: 59.959743
[15:22:21] [info] APP: Frame rate: 57.85566
[15:22:21] [info] APP: Frame rate: 61.177128
[15:22:21] [info] APP: Frame rate: 61.797264
[15:22:21] [info] APP: Frame rate: 60.0559
[15:22:21] [info] APP: Frame rate: 57.399605
[15:22:22] [info] APP: Frame rate: 57.274197
[15:22:22] [info] APP: Frame rate: 58.59276
[15:22:22] [info] APP: Frame rate: 62.894432
[15:22:22] [info] APP: Frame rate: 63.859684
[15:22:22] [info] APP: Frame rate: 56.254078
[15:22:22] [info] APP: Frame rate: 65.81572
[15:22:22] [info] APP: Frame rate: 59.49705
[15:22:22] [info] APP: Frame rate: 59.06805
[15:22:22] [info] APP: Frame rate: 60.318455
[15:22:22] [info] APP: Frame rate: 62.579136
[15:22:22] [info] APP: Frame rate: 57.62673
[15:22:22] [info] APP: Frame rate: 53.685028
[15:22:22] [info] APP: Frame rate: 66.737274
[15:22:22] [info] APP: Frame rate: 60.000916
[15:22:22] [info] APP: Frame rate: 60.000916
[15:22:22] [info] APP: Frame rate: 62.65392
[15:22:22] [info] APP: Frame rate: 57.224186
[15:22:22] [info] APP: Frame rate: 65.25865
[15:22:22] [info] APP: Frame rate: 55.574306
[15:22:22] [info] APP: Frame rate: 52.787758
[15:22:22] [info] APP: Frame rate: 61.739048
[15:22:22] [info] APP: Frame rate: 71.83996
[15:22:22] [info] APP: Frame rate: 53.64109
[15:22:22] [info] APP: Frame rate: 66.95888
[15:22:22] [info] APP: Frame rate: 60.346226
[15:22:22] [info] APP: Frame rate: 59.041443
[15:22:22] [info] APP: Frame rate: 57.38704
[15:22:22] [info] APP: Frame rate: 64.078224
[15:22:22] [info] APP: Frame rate: 58.948505
[15:22:22] [info] APP: Frame rate: 61.60846
[15:22:22] [info] APP: Frame rate: 59.75473
[15:22:22] [info] APP: Frame rate: 61.262913
[15:22:22] [info] APP: Frame rate: 54.899265
[15:22:22] [info] APP: Frame rate: 62.326202
[15:22:22] [info] APP: Frame rate: 54.10609
[15:22:22] [info] APP: Frame rate: 63.519264
[15:22:22] [info] APP: Frame rate: 56.679783
[15:22:22] [info] APP: Frame rate: 70.62069
[15:22:22] [info] APP: Frame rate: 62.54927
[15:22:22] [info] APP: Frame rate: 58.293083
[15:22:22] [info] APP: Frame rate: 61.72451
[15:22:22] [info] APP: Frame rate: 57.98363
[15:22:22] [info] APP: Frame rate: 61.305893
[15:22:22] [info] APP: Frame rate: 57.945183
[15:22:22] [info] APP: Frame rate: 60.949547
[15:22:22] [info] APP: Frame rate: 59.686703
[15:22:22] [info] APP: Frame rate: 61.420807
[15:22:22] [info] APP: Frame rate: 52.20952
[15:22:22] [info] APP: Frame rate: 56.96306
[15:22:22] [info] APP: Frame rate: 68.58817
[15:22:22] [info] APP: Frame rate: 53.11935
[15:22:22] [info] APP: Frame rate: 70.0358
[15:22:22] [info] APP: Frame rate: 53.994644
[15:22:22] [info] APP: Frame rate: 71.42889
[15:22:22] [info] APP: Frame rate: 60.709587
[15:22:22] [info] APP: Frame rate: 61.048904
[15:22:22] [info] APP: Frame rate: 61.4496
[15:22:22] [info] APP: Frame rate: 60.028397
[15:22:22] [info] APP: Frame rate: 59.16136
[15:22:22] [info] APP: Frame rate: 56.679783
[15:22:22] [info] APP: Frame rate: 62.19312
[15:22:23] [info] APP: Frame rate: 50.665634
[15:22:23] [info] APP: Frame rate: 69.16728
[15:22:23] [info] APP: Frame rate: 64.04691
[15:22:23] [info] APP: Frame rate: 50.704834
[15:22:23] [info] APP: Frame rate: 62.623985
[15:22:23] [info] APP: Frame rate: 65.128944
[15:22:23] [info] APP: Frame rate: 61.392036
[15:22:23] [info] APP: Frame rate: 63.906387
[15:22:23] [info] APP: Frame rate: 60.332336
[15:22:23] [info] APP: Frame rate: 57.56346
[15:22:23] [info] APP: Frame rate: 60.794064
[15:22:23] [info] APP: Frame rate: 61.66643
[15:22:23] [info] APP: Frame rate: 50.14231
[15:22:23] [info] APP: Frame rate: 74.64237
[15:22:23] [info] APP: Frame rate: 60.304577
[15:22:23] [info] APP: Frame rate: 58.073547
[15:22:23] [info] APP: Frame rate: 62.969975
[15:22:23] [info] APP: Frame rate: 57.462517
[15:22:23] [info] APP: Frame rate: 53.065586
[15:22:23] [info] APP: Frame rate: 72.97996
[15:22:23] [info] APP: Frame rate: 58.514286
[15:22:23] [info] APP: Frame rate: 59.97346
[15:22:23] [info] APP: Frame rate: 59.443085
[15:22:23] [info] APP: Frame rate: 58.684574
[15:22:23] [info] APP: Frame rate: 51.47143
[15:22:23] [info] APP: Frame rate: 71.62405
[15:22:23] [info] APP: Frame rate: 54.11726
[15:22:23] [info] APP: Frame rate: 69.03977
[15:22:23] [info] APP: Frame rate: 61.884796
[15:22:23] [info] APP: Frame rate: 60.276844
[15:22:23] [info] APP: Frame rate: 58.228344
[15:22:23] [info] APP: Frame rate: 60.304577
[15:22:23] [info] APP: Frame rate: 61.66643
[15:22:23] [info] APP: Frame rate: 58.9883
[15:22:23] [info] APP: Frame rate: 60.836388
[15:22:23] [info] APP: Frame rate: 58.060688
[15:22:23] [info] APP: Frame rate: 60.822273
[15:22:23] [info] APP: Frame rate: 61.928658
[15:22:23] [info] APP: Frame rate: 29.497469
[15:22:23] [info] APP: Frame rate: 55.96584
[15:22:23] [info] APP: Frame rate: 66.95888
[15:22:23] [info] APP: Frame rate: 57.86843
[15:22:23] [info] APP: Frame rate: 62.50453
[15:22:23] [info] APP: Frame rate: 58.423
[15:22:23] [info] APP: Frame rate: 62.001892
[15:22:23] [info] APP: Frame rate: 60.207626
[15:22:23] [info] APP: Frame rate: 59.7275
[15:22:23] [info] APP: Frame rate: 54.590588
[15:22:23] [info] APP: Frame rate: 62.163624
[15:22:23] [info] APP: Frame rate: 62.909527
[15:22:23] [info] APP: Frame rate: 53.82834
[15:22:23] [info] APP: Frame rate: 65.11277
[15:22:23] [info] APP: Frame rate: 60.6534
[15:22:23] [info] APP: Frame rate: 62.415237
[15:22:23] [info] APP: Frame rate: 50.646057
[15:22:23] [info] APP: Frame rate: 64.5357
[15:22:23] [info] APP: Frame rate: 55.66872
[15:22:23] [info] APP: Frame rate: 68.44491
[15:22:23] [info] APP: Frame rate: 63.015385
[15:22:24] [info] APP: Frame rate: 61.478424
[15:22:24] [info] APP: Frame rate: 53.64109
[15:22:24] [info] APP: Frame rate: 66.94178
[15:22:24] [info] APP: Frame rate: 54.330364
[15:22:24] [info] APP: Frame rate: 59.416138
[15:22:24] [info] APP: Frame rate: 65.58519
[15:22:24] [info] APP: Frame rate: 60.290707
[15:22:24] [info] APP: Frame rate: 60.808167
[15:22:24] [info] APP: Frame rate: 61.205696
[15:22:24] [info] APP: Frame rate: 59.904938
[15:22:24] [info] APP: Frame rate: 60.083427
[15:22:24] [info] APP: Frame rate: 61.739048
[15:22:24] [info] APP: Frame rate: 53.011932
[15:22:24] [info] APP: Frame rate: 60.387928
[15:22:24] [info] APP: Frame rate: 53.950195
[15:22:24] [info] APP: Frame rate: 64.23524
[15:22:24] [info] APP: Frame rate: 62.50453
[15:22:24] [info] APP: Frame rate: 59.108006
[15:22:24] [info] APP: Frame rate: 57.550823
[15:22:24] [info] APP: Frame rate: 74.81278
[15:22:24] [info] APP: Frame rate: 58.9883
[15:22:24] [info] APP: Frame rate: 58.50123
[15:22:24] [info] APP: Frame rate: 61.4352
[15:22:24] [info] APP: Frame rate: 59.36232
[15:22:24] [info] APP: Frame rate: 59.946033
[15:22:24] [info] APP: Frame rate: 60.569317
[15:22:24] [info] APP: Frame rate: 54.67028
[15:22:24] [info] APP: Frame rate: 56.71657
[15:22:24] [info] APP: Frame rate: 61.105827
[15:22:24] [info] APP: Frame rate: 63.030537
[15:22:24] [info] APP: Frame rate: 57.69014
[15:22:24] [info] APP: Frame rate: 68.48067
[15:22:24] [info] APP: Frame rate: 62.92463
[15:22:24] [info] APP: Frame rate: 57.437336
[15:22:24] [info] APP: Frame rate: 61.72451
[15:22:24] [info] APP: Frame rate: 59.06805
[15:22:24] [info] APP: Frame rate: 60.794064
[15:22:24] [info] APP: Frame rate: 60.290707
[15:22:24] [info] APP: Frame rate: 52.271984
[15:22:24] [info] APP: Frame rate: 69.71915
[15:22:24] [info] APP: Frame rate: 61.105827
[15:22:24] [info] APP: Frame rate: 59.322018
[15:22:24] [info] APP: Frame rate: 61.753593
[15:22:24] [info] APP: Frame rate: 57.224186
[15:22:24] [info] APP: Frame rate: 50.626495
[15:22:24] [info] APP: Frame rate: 66.70331
[15:22:24] [info] APP: Frame rate: 69.14904
[15:22:24] [info] APP: Frame rate: 59.863895
[15:22:24] [info] APP: Frame rate: 50.02748
[15:22:24] [info] APP: Frame rate: 63.719982
[15:22:24] [info] APP: Frame rate: 53.11935
[15:22:24] [info] APP: Frame rate: 65.30743
[15:22:24] [info] APP: Frame rate: 66.331985
[15:22:24] [info] APP: Frame rate: 58.697716
[15:22:24] [info] APP: Frame rate: 62.909527
[15:22:24] [info] APP: Frame rate: 62.939735
[15:22:24] [info] APP: Frame rate: 58.763508
[15:22:24] [info] APP: Frame rate: 62.060608
[15:22:24] [info] APP: Frame rate: 51.919983
[15:22:24] [info] APP: Frame rate: 69.24036
[15:22:25] [info] APP: Frame rate: 46.586815
[15:22:25] [info] APP: Frame rate: 35.984077
[15:22:25] [info] APP: Frame rate: 49.442474
[15:22:25] [info] APP: Frame rate: 74.536255
[15:22:25] [info] APP: Frame rate: 59.700294
[15:22:25] [info] APP: Frame rate: 56.533104
[15:22:25] [info] APP: Frame rate: 64.408844
[15:22:25] [info] APP: Frame rate: 61.177128
[15:22:25] [info] APP: Frame rate: 59.214817
[15:22:25] [info] APP: Frame rate: 60.86464
[15:22:25] [info] APP: Frame rate: 58.579666
[15:22:25] [info] APP: Frame rate: 61.348934
[15:22:25] [info] APP: Frame rate: 60.51339
[15:22:25] [info] APP: Frame rate: 54.72735
[15:22:25] [info] APP: Frame rate: 61.305893
[15:22:25] [info] APP: Frame rate: 56.229946
[15:22:25] [info] APP: Frame rate: 67.93055
[15:22:25] [info] APP: Frame rate: 50.14231
[15:22:25] [info] APP: Frame rate: 69.60807
[15:22:25] [info] APP: Frame rate: 57.576103
[15:22:25] [info] APP: Frame rate: 65.24241
[15:22:25] [info] APP: Frame rate: 61.406418
[15:22:25] [info] APP: Frame rate: 61.797264
[15:22:25] [info] APP: Frame rate: 59.02815
[15:22:25] [info] APP: Frame rate: 58.61896
[15:22:25] [info] APP: Frame rate: 61.70998
[15:22:25] [info] APP: Frame rate: 59.591724
[15:22:25] [info] APP: Frame rate: 61.105827
[15:22:25] [info] APP: Frame rate: 50.626495
[15:22:25] [info] APP: Frame rate: 58.632072
[15:22:25] [info] APP: Frame rate: 59.05474
[15:22:25] [info] APP: Frame rate: 65.33998
[15:22:25] [info] APP: Frame rate: 63.4424
[15:22:25] [info] APP: Frame rate: 57.124428
[15:22:25] [info] APP: Frame rate: 67.877785
[15:22:25] [info] APP: Frame rate: 49.442474
[15:22:25] [info] APP: Frame rate: 79.94633
[15:22:25] [info] APP: Frame rate: 56.14564
[15:22:25] [info] APP: Frame rate: 62.415237
[15:22:25] [info] APP: Frame rate: 60.304577
[15:22:25] [info] APP: Frame rate: 61.622944
[15:22:25] [info] APP: Frame rate: 50.296238
[15:22:25] [info] APP: Frame rate: 31.129795
[15:22:25] [info] APP: Frame rate: 62.75892
[15:22:25] [info] APP: Frame rate: 30.03139
[15:22:25] [info] APP: Frame rate: 30.375898
[15:22:25] [info] APP: Frame rate: 31.129795
[15:22:25] [info] APP: Frame rate: 56.229946
[15:22:25] [info] APP: Frame rate: 62.35585
[15:22:25] [info] APP: Frame rate: 29.554003
[15:22:25] [info] APP: Frame rate: 30.003891
[15:22:25] [info] APP: Frame rate: 29.266943
[15:22:26] [info] APP: Frame rate: 31.34569
[15:22:26] [info] APP: Frame rate: 30.524452
[15:22:26] [info] APP: Frame rate: 29.816196
[15:22:26] [info] APP: Frame rate: 30.211363
[15:22:26] [info] APP: Frame rate: 30.221813
[15:22:26] [info] APP: Frame rate: 28.978996
[15:22:26] [info] APP: Frame rate: 30.789759
[15:22:26] [info] APP: Frame rate: 28.342957
[15:22:26] [info] APP: Frame rate: 32.188606
[15:22:26] [info] APP: Frame rate: 29.98673
[15:22:26] [info] APP: Frame rate: 29.447765
[15:22:26] [info] APP: Frame rate: 30.159227
[15:22:26] [info] APP: Frame rate: 30.517345
[15:22:26] [info] APP: Frame rate: 29.664366
[15:22:26] [info] APP: Frame rate: 28.966188
[15:22:26] [info] APP: Frame rate: 31.409538
[15:22:26] [info] APP: Frame rate: 29.775557
[15:22:26] [info] APP: Frame rate: 29.58402
[15:22:26] [info] APP: Frame rate: 30.88771
[15:22:26] [info] APP: Frame rate: 29.617445
[15:22:26] [info] APP: Frame rate: 30.5636
[15:22:26] [info] APP: Frame rate: 29.911455
[15:22:26] [info] APP: Frame rate: 25.936876
[15:22:26] [info] APP: Frame rate: 32.236103
[15:22:26] [info] APP: Frame rate: 21.527798
[15:22:26] [info] APP: Frame rate: 29.381754
[15:22:26] [info] APP: Frame rate: 29.634186
[15:22:26] [info] APP: Frame rate: 30.007326
[15:22:26] [info] APP: Frame rate: 30.319685
[15:22:27] [info] APP: Frame rate: 29.90463
[15:22:27] [info] APP: Frame rate: 29.89781
[15:22:27] [info] APP: Frame rate: 28.388998
[15:22:27] [info] APP: Frame rate: 32.184654
[15:22:27] [info] APP: Frame rate: 29.843351
[15:22:27] [info] APP: Frame rate: 29.976444
[15:22:27] [info] APP: Frame rate: 30.12803
[15:22:27] [info] APP: Frame rate: 29.671082
[15:22:27] [info] APP: Frame rate: 31.045002
[15:22:27] [info] APP: Frame rate: 29.368586
[15:22:27] [info] APP: Frame rate: 30.298658
[15:22:27] [info] APP: Frame rate: 19.985058
[15:22:27] [info] APP: Frame rate: 28.84507
[15:22:27] [info] APP: Frame rate: 31.675205
[15:22:27] [info] APP: Frame rate: 29.911455
[15:22:27] [info] APP: Frame rate: 29.600723
[15:22:27] [info] APP: Frame rate: 28.524918
[15:22:27] [info] APP: Frame rate: 20.811686
[15:22:27] [info] APP: Frame rate: 20.205334
[15:22:27] [info] APP: Frame rate: 29.640886
[15:22:27] [info] APP: Frame rate: 30.10727
[15:22:27] [info] APP: Frame rate: 29.856947
[15:22:27] [info] APP: Frame rate: 30.038273
[15:22:27] [info] APP: Frame rate: 19.95767
[15:22:27] [info] APP: Frame rate: 30.162697
[15:22:27] [info] APP: Frame rate: 29.29638
[15:22:27] [info] APP: Frame rate: 31.24109
[15:22:27] [info] APP: Frame rate: 29.143301
[15:22:28] [info] APP: Frame rate: 31.115015
[15:22:28] [info] APP: Frame rate: 29.537352
[15:22:28] [info] APP: Frame rate: 29.385046
[15:22:28] [info] APP: Frame rate: 30.134958
[15:22:28] [info] APP: Frame rate: 31.233646
[15:22:28] [info] APP: Frame rate: 29.560667
[15:22:28] [info] APP: Frame rate: 20.175787
[15:22:28] [info] APP: Frame rate: 29.447765
[15:22:28] [info] APP: Frame rate: 30.400557
[15:22:28] [info] APP: Frame rate: 30.02451
[15:22:28] [info] APP: Frame rate: 28.587132
[15:22:28] [info] APP: Frame rate: 31.534224
[15:22:28] [info] APP: Frame rate: 20.070745
[15:22:28] [info] APP: Frame rate: 30.33372
[15:22:28] [info] APP: Frame rate: 29.068974
[15:22:28] [info] APP: Frame rate: 30.18006
[15:22:28] [info] APP: Frame rate: 30.631456
[15:22:28] [info] APP: Frame rate: 29.244087
[15:22:28] [info] APP: Frame rate: 30.746422
[15:22:28] [info] APP: Frame rate: 30.110727
[15:22:28] [info] APP: Frame rate: 28.995022
[15:22:28] [info] APP: Frame rate: 31.203905
[15:22:28] [info] APP: Frame rate: 29.778938
[15:22:28] [info] APP: Frame rate: 19.562984
[15:22:28] [info] APP: Frame rate: 28.946997
[15:22:28] [info] APP: Frame rate: 30.99728
[15:22:28] [info] APP: Frame rate: 31.23737
[15:22:28] [info] APP: Frame rate: 30.33021
[15:22:28] [info] APP: Frame rate: 30.159227
[15:22:29] [info] APP: Frame rate: 19.888021
[15:22:29] [info] APP: Frame rate: 19.98963
[15:22:29] [info] APP: Frame rate: 29.610754
[15:22:29] [info] APP: Frame rate: 30.782528
[15:22:29] [info] APP: Frame rate: 30.124569
[15:22:29] [info] APP: Frame rate: 29.884176
[15:22:29] [info] APP: Frame rate: 20.200663
[15:22:29] [info] APP: Frame rate: 29.741774
[15:22:29] [info] APP: Frame rate: 28.078835
[15:22:29] [info] APP: Frame rate: 32.236103
[15:22:29] [info] APP: Frame rate: 29.90463
[15:22:29] [info] APP: Frame rate: 20.038527
[15:22:29] [info] APP: Frame rate: 29.91487
[15:22:29] [info] APP: Frame rate: 30.117647
[15:22:29] [info] APP: Frame rate: 30.176586
[15:22:29] [info] APP: Frame rate: 29.667723
[15:22:29] [info] APP: Frame rate: 30.134958
[15:22:29] [info] APP: Frame rate: 29.375168
[15:22:29] [info] APP: Frame rate: 31.469868
[15:22:29] [info] APP: Frame rate: 29.38834
[15:22:29] [info] APP: Frame rate: 30.246222
[15:22:29] [info] APP: Frame rate: 29.84675
[15:22:29] [info] APP: Frame rate: 29.227785
[15:22:29] [info] APP: Frame rate: 20.349636
[15:22:29] [info] APP: Frame rate: 30.214846
[15:22:29] [info] APP: Frame rate: 29.574007
[15:22:29] [info] APP: Frame rate: 30.152288
[15:22:30] [info] APP: Frame rate: 30.288157
[15:22:30] [info] APP: Frame rate: 30.16964
[15:22:30] [info] APP: Frame rate: 29.37846
[15:22:30] [info] APP: Frame rate: 20.286642
[15:22:30] [info] APP: Frame rate: 29.293106
[15:22:30] [info] APP: Frame rate: 30.34074
[15:22:30] [info] APP: Frame rate: 30.37238
[15:22:30] [info] APP: Frame rate: 28.829208
[15:22:30] [info] APP: Frame rate: 20.440079
[15:22:30] [info] APP: Frame rate: 28.425938
[15:22:30] [info] APP: Frame rate: 32.11762
[15:22:30] [info] APP: Frame rate: 29.911455
[15:22:30] [info] APP: Frame rate: 28.151203
[15:22:30] [info] APP: Frame rate: 21.293478
[15:22:30] [info] APP: Frame rate: 29.437843
[15:22:30] [info] APP: Frame rate: 29.650944
[15:22:30] [info] APP: Frame rate: 30.02795
[15:22:30] [info] APP: Frame rate: 30.517345
[15:22:30] [info] APP: Frame rate: 30.103813
[15:22:30] [info] APP: Frame rate: 29.44115
[15:22:30] [info] APP: Frame rate: 30.638617
[15:22:30] [info] APP: Frame rate: 29.667723
[15:22:30] [info] APP: Frame rate: 28.924639
[15:22:30] [info] APP: Frame rate: 32.101887
[15:22:30] [info] APP: Frame rate: 27.872833
[15:22:30] [info] APP: Frame rate: 32.28772
[15:22:30] [info] APP: Frame rate: 29.299654
[15:22:30] [info] APP: Frame rate: 30.993616
[15:22:30] [info] APP: Frame rate: 29.484198
[15:22:31] [info] APP: Frame rate: 29.35543
[15:22:31] [info] APP: Frame rate: 30.710403
[15:22:31] [info] APP: Frame rate: 29.590698
[15:22:31] [info] APP: Frame rate: 30.400557
[15:22:31] [info] APP: Frame rate: 30.538677
[15:22:31] [info] APP: Frame rate: 57.81738
[15:22:31] [info] APP: Frame rate: 60.597317
[15:22:31] [info] APP: Frame rate: 30.12803
[15:22:31] [info] APP: Frame rate: 58.697716
[15:22:31] [info] APP: Frame rate: 27.39513
[15:22:31] [info] APP: Frame rate: 31.462315
[15:22:31] [info] APP: Frame rate: 32.011723
[15:22:31] [info] APP: Frame rate: 60.9779
[15:22:31] [info] APP: Frame rate: 58.370964
[15:22:31] [info] APP: Frame rate: 60.77997
[15:22:31] [info] APP: Frame rate: 57.80463
[15:22:31] [info] APP: Frame rate: 62.178368
[15:22:31] [info] APP: Frame rate: 58.566578
[15:22:31] [info] APP: Frame rate: 60.37402
[15:22:31] [info] APP: Frame rate: 46.996056
[15:22:31] [info] APP: Frame rate: 33.833763
[15:22:31] [info] APP: Frame rate: 55.633278
[15:22:31] [info] APP: Frame rate: 69.02159
[15:22:31] [info] APP: Frame rate: 52.460278
[15:22:31] [info] APP: Frame rate: 69.05795
[15:22:31] [info] APP: Frame rate: 61.162857
[15:22:31] [info] APP: Frame rate: 59.75473
[15:22:31] [info] APP: Frame rate: 60.583313
[15:22:31] [info] APP: Frame rate: 59.26837
[15:22:31] [info] APP: Frame rate: 62.788982
[15:22:31] [info] APP: Frame rate: 57.576103
[15:22:31] [info] APP: Frame rate: 58.869076
[15:22:31] [info] APP: Frame rate: 53.076332
[15:22:31] [info] APP: Frame rate: 71.6828
[15:22:31] [info] APP: Frame rate: 55.799065
[15:22:31] [info] APP: Frame rate: 53.302967
[15:22:31] [info] APP: Frame rate: 62.48963
[15:22:31] [info] APP: Frame rate: 62.430103
[15:22:31] [info] APP: Frame rate: 68.73204
[15:22:31] [info] APP: Frame rate: 59.05474
[15:22:31] [info] APP: Frame rate: 59.863895
[15:22:31] [info] APP: Frame rate: 59.673115
[15:22:31] [info] APP: Frame rate: 62.819077
[15:22:31] [info] APP: Frame rate: 54.061455
[15:22:31] [info] APP: Frame rate: 60.751797
[15:22:31] [info] APP: Frame rate: 55.491955
[15:22:31] [info] APP: Frame rate: 72.616066
[15:22:31] [info] APP: Frame rate: 60.597317
[15:22:31] [info] APP: Frame rate: 60.0559
[15:22:31] [info] APP: Frame rate: 52.15758
[15:22:32] [info] APP: Frame rate: 64.71094
[15:22:32] [info] APP: Frame rate: 57.85566
[15:22:32] [info] APP: Frame rate: 68.75007
[15:22:32] [info] APP: Frame rate: 58.97503
[15:22:32] [info] APP: Frame rate: 59.148014
[15:22:32] [info] APP: Frame rate: 58.488174
[15:22:32] [info] APP: Frame rate: 62.72888
[15:22:32] [info] APP: Frame rate: 59.01486
[15:22:32] [info] APP: Frame rate: 60.221455
[15:22:32] [info] APP: Frame rate: 62.104713
[15:22:32] [info] APP: Frame rate: 58.176655
[15:22:32] [info] APP: Frame rate: 62.266983
[15:22:32] [info] APP: Frame rate: 57.715546
[15:22:32] [info] APP: Frame rate: 62.909527
[15:22:32] [info] APP: Frame rate: 58.09929
[15:22:32] [info] APP: Frame rate: 52.261562
[15:22:32] [info] APP: Frame rate: 64.93535
[15:22:32] [info] APP: Frame rate: 65.47053
[15:22:32] [info] APP: Frame rate: 53.80624
[15:22:32] [info] APP: Frame rate: 62.63895
[15:22:32] [info] APP: Frame rate: 64.93535
[15:22:32] [info] APP: Frame rate: 57.576103
[15:22:32] [info] APP: Frame rate: 62.252197
[15:22:32] [info] APP: Frame rate: 61.020485
[15:22:32] [info] APP: Frame rate: 57.86843
[15:22:32] [info] APP: Frame rate: 56.987827
[15:22:32] [info] APP: Frame rate: 64.17234
[15:22:32] [info] APP: Frame rate: 61.19141
[15:22:32] [info] APP: Frame rate: 58.829445
[15:22:32] [info] APP: Frame rate: 63.015385
[15:22:32] [info] APP: Frame rate: 56.82723
[15:22:32] [info] APP: Frame rate: 54.590588
[15:22:32] [info] APP: Frame rate: 60.73772
[15:22:32] [info] APP: Frame rate: 56.42359
[15:22:32] [info] APP: Frame rate: 71.93853
[15:22:32] [info] APP: Frame rate: 62.045918
[15:22:32] [info] APP: Frame rate: 55.609673
[15:22:32] [info] APP: Frame rate: 63.488495
[15:22:32] [info] APP: Frame rate: 59.148014
[15:22:32] [info] APP: Frame rate: 59.64596
[15:22:32] [info] APP: Frame rate: 61.19141
[15:22:32] [info] APP: Frame rate: 61.091587
[15:22:32] [info] APP: Frame rate: 58.52735
[15:22:32] [info] APP: Frame rate: 62.163624
